1	2
Why did Tom lie?	Warum hat Tom gelogen?
Why did Tom win?	Warum hat Tom gewonnen?
Why did you ask?	Warum hast du gefragt?
Why did you ask?	Warum habt ihr gefragt?
Why did you ask?	Warum fragten Sie?
Why did you cry?	Warum hast du geweint?
Why did you lie?	Warum hast du gelogen?
Why do we dream?	Wieso träumen wir?
Why do you work?	Warum arbeitet ihr?
Why do you work?	Warum arbeitest du?
Why do you work?	Warum arbeiten Sie?
Why is Tom back?	Warum ist Tom wieder da?
Why is Tom here?	Warum ist Tom hier?
Why is Tom home?	Warum ist Tom zu Hause?
Why is it there?	Warum ist es dort?
Why is it there?	Warum ist es da?
Why is it there?	Warum ist sie dort?
Why is it there?	Warum ist er dort?
Why is she here?	Warum ist sie hier?
Why not ask Tom?	Warum fragst du nicht Tom?
Will he recover?	Wird er sich erholen?
Wolves scare me.	Ich habe Angst vor Wölfen.
Women love that.	Frauen lieben das.
Write something.	Schreib doch etwas.
Write something.	Schreib etwas!
Write that down.	Schreib das auf.
You almost died.	Du wärest fast gestorben.
You almost died.	Sie wären fast gestorben.
You are a woman.	Du bist eine Frau.
You are a woman.	Sie sind eine Frau.
You are my hero.	Du bist mein Held.
You are naughty.	Du bist ungezogen.
You are so kind.	Sie sind so gütig.
You are the one.	Du bist der eine.
You are the one.	Du bist derjenige.
You are the one.	Du bist der betreffende.
You aren't dead.	Du bist nicht tot.
You aren't dead.	Sie sind nicht tot.
You aren't dead.	Ihr seid nicht tot.
You aren't here.	Ihr seid nicht hier.
You aren't late.	Du bist nicht zu spät.
You aren't rich.	Du bist nicht reich.
You betrayed me.	Du hast mich verraten.
You better hide.	Du versteckst dich besser!
You can have it.	Du kannst es haben.
You can have it.	Sie können es haben.
You can have it.	Du kannst ihn haben.
You can have it.	Sie können ihn haben.
You can have it.	Du kannst sie haben.
You can have it.	Sie können sie haben.
You can help me.	Du kannst mir helfen.
You can help me.	Ihr könnt mir helfen.
You can help me.	Sie können mir helfen.
You can keep it.	Das kannst du behalten.
You can make it.	Du kannst es schaffen.
You cannot lose.	Du kannst nicht verlieren.
You deserved it.	Du hast es verdient.
You deserved it.	Sie haben es verdient.
You fell asleep.	Du schliefst ein.
You got cheated.	Du hast gemogelt.
You got the job.	Du hast die Stelle.
You got the job.	Sie haben die Stelle.
You have cancer.	Du hast Krebs.
You have cancer.	Ihr habt Krebs.
You have cancer.	Sie haben Krebs.
You insulted me.	Du hast mich beleidigt.
You insulted me.	Ihr habt mich beleidigt.
You insulted me.	Sie haben mich beleidigt.
You knew I knew.	Du wusstest, dass ich Bescheid wusste.
You knew I knew.	Sie wussten, dass ich Bescheid wusste.
You knew I knew.	Ihr wusstet, dass ich Bescheid wusste.
You know better.	Sie wissen es besser.
You know better.	Sie wissen, dass dies nicht stimmt.
You know enough.	Du weißt genug.
You know enough.	Ihr wisst genug.
You know enough.	Sie wissen genug.
You know people.	Du kennst die Leute.
You let me down.	Du hast mich enttäuscht.
You let me down.	Sie haben mich enttäuscht.
You let me down.	Ihr habt mich enttäuscht.
You lied to Tom.	Du hast Tom angelogen.
You look better.	Du siehst besser aus.
You look lonely.	Du siehst einsam aus.
You look lonely.	Ihr seht einsam aus.
You look lonely.	Sie sehen einsam aus.
You look stupid.	Du siehst dumm aus.
You may go home.	Du darfst nach Hause gehen.
You may have it.	Du kannst es haben.
You may have it.	Sie können es haben.
You may have it.	Du kannst ihn haben.
You may have it.	Sie können ihn haben.
You may have it.	Sie können sie haben.
You must be Tom.	Du musst Tom sein.
You must choose.	Du musst dich entscheiden.
You must choose.	Du musst wählen.
You must choose.	Sie müssen wählen.
You must choose.	Ihr müsst wählen.
You must go now.	Du musst jetzt gehen.
You need a plan.	Du brauchst einen Plan.
You promised me.	Du hast es mir versprochen.
You should come.	Du solltest kommen.
You should come.	Sie sollten kommen.
You should rest.	Du solltest dich ausruhen.
You should rest.	Ihr solltet euch ausruhen.
You should rest.	Sie sollten sich ausruhen.
You should stop.	Du solltest aufhören.
You sound tired.	Du siehst müde aus.
You startled me.	Du hast mich erschreckt.
You startled us.	Du hast uns erschreckt.
You will listen.	Du wirst zuhören.
You work for me.	Du arbeitest für mich.
You worked hard.	Du hast hart gearbeitet.
You worked hard.	Ihr habt hart gearbeitet.
You worked hard.	Sie haben hart gearbeitet.
You'd better go.	Du solltest besser gehen.
You'd better go.	Ihr solltet besser gehen.
You'd better go.	Sie sollten besser gehen.
You'll be great.	Du wirst großartig sein.
You'll be happy.	Du wirst glücklich sein.
You'll be sorry!	Das wird dir leidtun!
You'll be sorry.	Das wird dir leidtun!
You'll be tired.	Du wirst müde sein.
You'll do great.	Du wirst es gut machen.
You'll find out.	Du kommst schon dahinter.
You'll find out.	Du wirst es herausbekommen.
You'll find out.	Sie werden es herausbekommen.
You'll find out.	Ihr werdet es herausbekommen.
You'll get lost.	Ihr werdet euch verlaufen.
You'll get lost.	Sie werden sich verlaufen.
You'll like Tom.	Du wirst Tom mögen.
You'll love Tom.	Du wirst Tom lieben.
You'll meet Tom.	Du wirst Tom treffen.
You'll miss Tom.	Du wirst Tom vermissen.
You'll thank me.	Du wirst mir danken.
You're a beauty.	Du bist wunderschön.
You're a beauty.	Du bist eine Schönheit.
You're a coward!	Du bist ein Feigling!
You're a coward.	Du bist ein Feigling.
You're a coward.	Sie sind ein Feigling.
You're a genius.	Du bist ein Genie!
You're a genius.	Sie sind ein Genie!
You're a nobody.	Du bist ein Niemand.
You're a racist.	Du bist ein Rassist.
You're a sexist.	Du bist ein Sexist.
You're after me.	Du bist hinter mir her.
You're an angel.	Du bist ein Engel!
You're an idiot.	Du bist ein Idiot.
You're annoying.	Du störst.
You're annoying.	Du nervst.
You're annoying.	Du bist enervierend.
You're arrogant.	Du bist arrogant.
You're arrogant.	Sie sind arrogant.
You're arrogant.	Ihr seid arrogant.
You're arrogant.	Du bist überheblich.
You're arrogant.	Sie sind überheblich.
You're arrogant.	Ihr seid überheblich.
You're athletic.	Du bist athletisch.
You're athletic.	Sie sind athletisch.
You're athletic.	Ihr seid athletisch.
You're bleeding.	Du blutest.
You're bleeding.	Sie bluten.
You're bleeding.	Ihr blutet.
You're bluffing.	Du täuschst etwas vor.
You're blushing.	Du wirst rot!
You're charming.	Du bist bezaubernd.
You're cheating.	Du betrügst.
You're cheating.	Du schummelst.
You're confused.	Du bist verwirrt.
You're confused.	Ihr seid verwirrt.
You're confused.	Sie sind verwirrt.
You're creative.	Du bist kreativ.
You're creative.	Ihr seid kreativ.
You're creative.	Sie sind kreativ.
You're decisive.	Du bist entschlossen.
You're decisive.	Ihr seid entschlossen.
You're dreaming.	Du träumst.
You're escaping.	Sie sind dabei zu entkommen.
You're escaping.	Ihr seid dabei zu entkommen.
You're escaping.	Du bist dabei zu entkommen.
You're fearless.	Du bist furchtlos.
You're free now.	Ihr seid jetzt frei.
You're generous.	Du bist großzügig.
You're gullible.	Du bist leichtgläubig.
You're innocent.	Du bist unschuldig.
You're innocent.	Sie sind unschuldig.
You're innocent.	Ihr seid unschuldig.
You're like Tom.	Du bist wie Tom.
You're mine now.	Du gehörst jetzt mir.
You're my child.	Du bist mein Kind.
You're my enemy.	Du bist mein Feind.
You're my enemy.	Sie sind mein Feind.
You're my woman.	Du bist meine Partnerin.
You're my woman.	Du bist mein Mädchen.
You're new here.	Du bist neu hier.
You're not dead.	Du bist nicht tot.
You're not dead.	Sie sind nicht tot.
You're not dead.	Ihr seid nicht tot.
You're not here.	Du bist nicht da.
You're not poor.	Du bist nicht arm.
You're not rich.	Du bist nicht reich.
You're pathetic.	Du bist doch bemitleidenswert.
You're prepared.	Du bist vorbereitet.
You're reliable.	Du bist zuverlässig.
You're safe now.	Du bist jetzt sicher.
You're safe now.	Sie sind jetzt sicher.
You're safe now.	Ihr seid jetzt sicher.
You're so dirty.	Bist du schmutzig!
You're so right.	Du hast so recht.
You're so sweet.	Du bist ja so süß!
You're so sweet.	Du bist einfach reizend.
You're so weird.	Du bist seltsam.
You're so weird.	Du bist merkwürdig.
You're so young.	Du bist ja so jung!
You're so young.	Du bist so jung!
You're stalling.	Du spielst auf Zeit.
You're stalling.	Sie spielen auf Zeit.
You're stalling.	Ihr spielt auf Zeit.
You're the best.	Du bist der Beste.
You're the best.	Du bist die Beste.
You're the best.	Sie sind der Beste.
You're the best.	Sie sind die Beste.
You're the best.	Ihr seid die Besten.
You're the cook.	Du bist der Koch.
You're thorough.	Du bist gründlich.
You're thorough.	Ihr seid gründlich.
You're thorough.	Sie sind gründlich.
You're to blame.	Du bist schuld.
You're too late.	Du kommst zu spät.
You're too late.	Sie kommen zu spät.
You're unbiased.	Du bist unvoreingenommen.
You're unbiased.	Sie sind unvoreingenommen.
You're up early.	Du bist aber früh auf!
You're wasteful.	Du bist verschwenderisch.
You're wasteful.	Sie sind verschwenderisch.
You're wasteful.	Ihr seid verschwenderisch.
You're wasteful.	Du bist ein Verschwender.
You're wasteful.	Ihr seid Verschwender.
You're wasteful.	Sie sind ein Verschwender.
You've been had.	Ihr seid reingelegt worden.
You've found it.	Du hast es gefunden.
You've found it.	Du hast sie gefunden.
You've found it.	Du hast ihn gefunden.
You've grown up.	Du bist erwachsen geworden.
You've grown up.	Du bist groß geworden.
You've improved.	Du hast dich verbessert.
You've improved.	Ihr habt euch verbessert.
You've improved.	Sie haben sich verbessert.
Your bag's open.	Ihre Tasche ist offen!
Your car's here.	Dein Auto ist hier.
Your dog bit me.	Dein Hund hat mich gebissen.
Your dog bit me.	Euer Hund hat mich gebissen.
Your dog bit me.	Ihr Hund hat mich gebissen.
Your time is up.	Deine Zeit ist um.
Your time is up.	Ihre Zeit ist abgelaufen.
Yours is better.	Deins ist besser.
5 is less than 8.	5 ist weniger als 8.
Look, she said.	Schau! sagte sie.
A cab is waiting.	Ein Taxi wartet.
A car drove past.	Ein Auto fuhr vorüber.
A car drove past.	Ein Auto fuhr vorbei.
A cop was killed.	Ein Polizist wurde getötet.
A deal is a deal.	Geschäft ist Geschäft.
A dog is barking.	Ein Hund bellt.
A fox came along.	Ein Fuchs kam des Wegs.
A fuse has blown.	Eine Sicherung ist durchgebrannt.
A girl phoned me.	Ein Mädchen rief mich an.
A lion is strong.	Ein Löwe ist stark.
Accidents happen.	Unfälle passieren halt.
Air is invisible.	Luft ist unsichtbar.
All hope is gone.	Alle Hoffnung ist verloren.
All men must die.	Alle Menschen müssen sterben.
All men must die.	Jeder muss sterben.
Am I being fired?	Bin ich entlassen?
Am I hurting you?	Tue ich dir weh?
Am I hurting you?	Tue ich Ihnen weh?
Am I hurting you?	Tue ich euch weh?
Am I in your way?	Stehe ich Ihnen im Weg?
Am I in your way?	Stehe ich dir im Weg?
Am I in your way?	Stehe ich euch im Weg?
Answer the phone.	Geh ans Telefon!
Any book will do.	Jedes Buch ist recht.
Any book will do.	Jedes Buch geht.
Anybody knows it.	Jeder weiß das.
Anybody knows it.	Jeder weiß es.
Anyone can do it.	Das kann jeder.
Anything will do.	Egal was.
Apologize to Tom.	Entschuldige dich bei Tom.
Are dragons real?	Gibt es wirklich Drachen?
Are they friends?	Sind sie Freunde?
Are they friends?	Sind sie befreundet?
Are they in love?	Sind sie verliebt?
Are they sisters?	Sind sie Schwestern?
Are those for me?	Sind die für mich?
Are we all happy?	Sind wir alle glücklich?
Are we all ready?	Sind wir alle fertig?
Are we all ready?	Sind wir alle so weit?
Are we going far?	Fahren wir weit weg?
Are we going far?	Gehen wir weit weg?
Are we in danger?	Sind wir in Gefahr?
Are we safe here?	Sind wir hier in Sicherheit?
Are you Canadian?	Bist du Kanadier?
Are you Catholic?	Sind Sie katholisch?
Are you Catholic?	Seid ihr katholisch?
Are you Japanese?	Sind Sie Japaner?
Are you Japanese?	Seid ihr Japaner?
Are you Japanese?	Bist du Japaner?
Are you a doctor?	Bist du Arzt?
Are you a doctor?	Sind Sie Arzt?
Are you a lawyer?	Sind Sie Rechtsanwalt?
Are you a singer?	Bist du Sänger?
Are you a smoker?	Bist du Raucher?
Are you a smoker?	Sind Sie Raucher?
Are you a wizard?	Bist du ein Zauberer?
Are you artistic?	Bist du künstlerisch veranlagt?
Are you at Tom's?	Bist du bei Tom?
Are you athletic?	Bist du sportlich?
Are you blushing?	Errötest du?
Are you blushing?	Erröten Sie?
Are you blushing?	Errötet ihr?
Are you brothers?	Seid ihr Brüder?
Are you busy now?	Bist du gerade beschäftigt?
Are you busy now?	Sind Sie gerade beschäftigt?
Are you busy now?	Seid ihr gerade beschäftigt?
Are you doing OK?	Bist du okay?
Are you done now?	Sind Sie jetzt fertig?
Are you drinking?	Trinkst du?
Are you flexible?	Bist du flexibel?
Are you free now?	Hast du jetzt Zeit?
Are you friendly?	Bist du freundlich?
Are you generous?	Bist du großzügig?
Are you going in?	Gehst du hinein?
Are you homesick?	Hast du Heimweh?
Are you homesick?	Habt ihr Heimweh?
Are you homesick?	Haben Sie Heimweh?
Are you in there?	Bist du da drin?
Are you my enemy?	Bist du mein Feind?
Are you my enemy?	Sind Sie mein Feind?
Are you new here?	Bist du neu hier?
Are you new here?	Sind Sie neu hier?
Are you new, too?	Bist du auch neu?
Are you prepared?	Seid ihr vorbereitet?
Are you reliable?	Bist du zuverlässig?
Are you sleeping?	Schläfst du?
Are you still up?	Bist du noch wach?
Are you still up?	Bist du noch auf?
Are you still up?	Bist du immer noch wach?
Are you students?	Seid ihr Studenten?
Are you students?	Sind Sie Schüler?
Are you students?	Sind Sie Studenten?
Are you studying?	Studierst du?
Are you studying?	Lernst du gerade?
Are you the boss?	Bist du der Chef?
Are you up there?	Bist du da oben?
Are you with Tom?	Bist du bei Tom?
Aren't you happy?	Bist du nicht glücklich?
Aren't you happy?	Sind Sie nicht glücklich?
Aren't you happy?	Seid ihr nicht glücklich?
Aren't you tired?	Sind Sie nicht müde?
Ask Tom about it.	Frag Tom darüber.
Ask Tom anything.	Frag Tom irgendwas.
Ask Tom yourself.	Frag Tom doch selbst.
Ask her her name.	Frage sie nach ihrem Namen!
Ask him his name.	Frag ihn nach seinem Namen.
Ask him his name.	Fragen Sie ihn nach seinem Namen.
Ask me if I care.	Interessiert's mich?
Ask yourself why.	Frag dich selbst, warum.
Ask yourself why.	Fragen Sie sich selbst, warum.
Ask yourself why.	Fragt euch selbst, warum.
At last, he came.	Endlich kam er.
Atlantis is real.	Atlantis gibt es wirklich.
Attention please!	Achtung, bitte!
Attention please!	Bitte aufpassen!
Be frank with me!	Gehe offen mit mir um!
Be more flexible.	Sei flexibler.
Be more flexible.	Seid flexibler.
Be more flexible.	Seien Sie flexibler.
Bears like honey.	Bären mögen Honig.
Birds have wings.	Vögel haben Flügel.
Bite your tongue.	Zügele deine Zunge!
Boston is boring.	Boston ist langweilig.
Brace yourselves.	Macht euch bereit.
Breathe normally.	Atme normal.
Breathe normally.	Atmen Sie normal.
Breathe normally.	Atmet normal.
Bring Tom inside.	Bring Tom herein.
Brush your teeth.	Putzt eure Zähne.
Brush your teeth.	Putzen Sie Ihre Zähne.
Brush your teeth.	Putze deine Zähne.
Brush your teeth.	Putz dir die Zähne!
Business is slow.	Das Geschäft läuft nicht gut.
Call Tom's bluff.	Zwinge Tom, Farbe zu bekennen.
Call Tom's bluff.	Fordere Tom auf, Farbe zu bekennen.
Call me sometime.	Ruf mich irgendwann an!
Call me tomorrow.	Ruf mich morgen an.
Can I be excused?	Darf ich gehen?
Can I be of help?	Kann ich helfen?
Can I borrow $30?	Kann ich mir 30 Dollar leihen?
Can I dance here?	Kann ich hier tanzen?
Can I go surfing?	Kann ich surfen gehen?
Can I go to work?	Kann ich zur Arbeit gehen?
Can I rest a bit?	Kann ich mich ein bisschen ausruhen?
Can I sleep here?	Kann ich hier schlafen?
Can anyone drive?	Kann irgendjemand fahren?
Can anyone guess?	Kann es jemand erraten?
Can rabbits swim?	Können Kaninchen schwimmen?
Can they hear us?	Können sie uns hören?
Can this be true?	Kann das wahr sein?
Can we afford it?	Können wir uns das leisten?
Can we afford it?	Können wir uns das erlauben?
Can we come, too?	Können wir auch kommen?
Can we leave now?	Können wir jetzt gehen?
Can we swim here?	Können wir hier schwimmen?
Can we tag along?	Können wir mitkommen?
Can we talk here?	Können wir uns hier unterhalten?
Can we talk here?	Können wir hier miteinander reden?
Can we trust you?	Können wir dir vertrauen?
Can we trust you?	Können wir euch vertrauen?
Can we trust you?	Können wir Ihnen vertrauen?
Can you call him?	Kannst du ihn anrufen?
Can you continue?	Kannst du weitermachen?
Can you eat this?	Kann man das essen?
Can you find her?	Kannst du sie finden?
Can you find out?	Kannst du es herausfinden?
Can you find out?	Können Sie es herausfinden?
Can you find out?	Könnt ihr es herausfinden?
Can you prove it?	Können Sie das beweisen?
Can you prove it?	Kannst du das beweisen?
Can you run fast?	Kannst du schnell rennen?
Can you see that?	Kannst du das sehen?
Can you see that?	Könnt ihr das sehen?
Can you see that?	Können Sie das sehen?
Can you see them?	Können Sie sie sehen?
Can you see them?	Kannst du sie sehen?
Can you spell it?	Kannst du es buchstabieren?
Can you stand up?	Kannst du aufstehen?
Can you stand up?	Können Sie aufstehen?
Change your diet.	Stell deine Ernährung um.
Check your order.	Überprüfen Sie Ihre Bestellung.
